,mlod.name,sample.name,site,community,type,samplings,period,season,year,ssnyear,EC,Be,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sn,Sb,Ba,Pb,pollution_index,pollution_index_selected_analytes,pli_contaminants
68,IW.1.3.DM,T190IWA12-20180306,T190,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,33.17,0.127337247,0.710663802,1.047513387,0.365959983,0.931794409,1.058450383,1.47668479,6.177482744,6.711251606,14.88815275,1.300046224,0.026518404,3.741692,1.005989199,1.253678155,0.733963561,0.738061413,3.360406993,10.07929855,1.269479769,1.297412305,1.882386294
69,IW.1.2.DM,T135IWA11-20180109,T135,Tucson,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,172.7,0.490250228,2.47102547,2.431514336,1.399589002,13.40296937,4.247760179,11.68772326,6.734350642,147.476548,37.09091968,3.479753354,0.141279086,4.034452515,0.072537936,6.666942696,1.917478641,2.307037743,14.33223981,10.01016078,3.696934257,5.122486808,7.221668696
70,IW.2.1.DM,G428IWA21-20181218,G428,Globe/Miami,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,67.58,14.95947904,31.46361025,1.45338752,1.905902955,14.27417657,3.191235126,67.88728598,29.11293829,50.70842177,26.9605027,1.610983205,0.066501757,4.542694582,0.06691016,173.0813809,0.008559342,0.989738258,12.05557151,9.968184282,4.262769091,9.248960697,15.95684141
71,IW.1.7.DM,T182IWA13-20180626,T182,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,104.9,0.51508227,1.285089391,1.889105339,1.237610123,13.38452361,1.083239012,24.31605349,15.16815824,7.998999724,37.11519385,1.623205862,0.028575867,19.94124346,0.029209907,3.348962765,0.820766452,0.927963032,6.480891028,9.95089984,2.346560575,2.758633305,4.550164401
72,IW.1.7.DM,G418IWA14-20180925,G418,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,NA,1.468559623,3.903673728,4.837661538,1.276909235,63.80812328,20.65879511,23.31069458,17.26001951,6.136841138,3.76573168,13.74122932,0.048807581,19.51600472,0.082332991,3.303896824,1.109923347,2.480542234,51.06719291,9.378044068,4.444766644,5.486786907,7.471589366
73,IW.3.2.DM,D315IWA31-20191210,D315,Dewey-Humboldt,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,39.64,1.168566653,0.701294985,1.044529018,5.258595433,0.588419585,1.149181578,1.647936603,7.265250606,28.80067369,5.788578521,1.833398521,0.125733814,1.676830827,0.272625799,0.581068981,7.736900718,0.757318505,1.524587832,9.239768537,1.722544371,1.968400522,2.654402406
74,"IW.3.4,5,6.DM",H217IWA32-20200225,H217,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,16.47,0.730354158,1.669015702,0.786381132,0.942346955,1.16364336,1.393457872,3.263156442,1.098155036,54.448769,37.94051536,5.942803892,0.182885548,15.98734097,0.605813473,22.33580717,0.682235365,5.262334024,9.782617173,9.039762857,2.943407256,3.429291951,4.858358103
75,IW.1.3.DM,T137IWA13-20180619,T137,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,149.6,0.178334226,0.940395001,1.839117164,0.712790239,11.76555389,12.25472795,13.01002581,5.741798533,4.507118415,26.65302998,3.061219954,0.149851846,10.18119668,1.180859176,12.03542296,1.121087706,2.858057501,9.073247439,8.768150207,3.232957567,3.286655873,3.861114324
76,IW.1.3.DM,G425IWA13-20180619,G425,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,109.7,1.813834551,2.742330794,3.0246576,0.930494842,10.06996333,0.607923071,9.627589502,10.95846775,53.64726602,7.274157242,4.011253733,0.231807432,11.79219728,0.260357638,16.04910836,1.820720864,0.958278652,10.22086654,8.684197206,3.526082932,4.2774952,6.657590577
77,IW.1.2.DM,H216IWA12-20180220,H216,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,29.81,0.069401904,1.26439992,0.561658175,0.253884738,2.023357434,0.830780064,2.593485172,0.836167445,18.45861359,1.328605805,12.18376653,0.163453958,6.026941327,0.144394307,17.93906127,7.21496694,1.29079715,7.595084328,8.568144528,1.688768226,1.778826192,2.36832495
78,IW.2.5.DM,T132IWA23-20190730,T132,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,187.9,0.643624602,1.855416123,2.791876847,2.139618308,15.52281229,39.37300653,12.95038588,8.696372251,14.50987559,1030.033612,2.13155727,0.455499317,3.128775783,0.192785387,1.519003885,6.379500748,1.765741862,17.74167131,8.491599144,4.859065031,6.600103962,7.154652184
79,IW.1.1.DM,T162IWA12-20180227,T162,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,45.07,0.011503078,0.391343291,0.668200135,0.58761529,0.140287061,0.239318568,1.491850373,2.963229695,16.4949313,17.07282734,0.916328877,0.456528048,3.785851408,0.118806429,1.204668944,0.907011124,0.754458541,3.582131459,8.481722321,0.945982137,1.009770077,1.237098892
80,IW.1.3.DM,T158IWA13-20180626,T158,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,97.86,0.354769532,1.419180584,3.729714687,2.118825127,14.20323136,2.18043667,10.87491614,8.621353778,10.71342314,6.467445921,2.503792727,0.111308716,23.96874495,1.154375527,3.495427074,2.038425863,1.393755859,8.965542087,8.387892496,3.225631009,2.97751606,4.12963713
81,"IW.3.4,5,6.DM",H218IWA32-20200225,H218,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,25.29,0.730354158,1.20350261,0.86173644,0.914899957,1.579240409,1.491168389,4.956930595,1.418426211,35.18598075,36.46788286,4.542754113,0.182885548,6.096451505,2.278372751,16.56173344,0.468903074,2.10493361,5.422407393,8.012573197,2.662852559,3.059786496,4.219860053
82,IW.1.4.DM,T193IWA13-20180626,T193,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,NA,0.121293567,1.146508974,0.860244256,0.472836932,8.313359891,2.454796251,12.51075436,2.891096548,2.807932101,13.59353077,1.261155952,0.038988913,8.664239262,0.566672197,3.565842608,8.487703854,3.083041347,7.271968271,7.973065902,2.150535766,1.755636413,2.40722975
83,"IW.3.4,5,6.DM",H220IWA32-20200225,H220,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,35.33,0.730354158,1.369799111,0.952759683,1.655345126,0.995361318,2.163108696,5.084730456,1.344561868,18.78188646,4.446217357,7.152106149,0.182885548,7.613408922,0.389465428,7.080986032,0.465832875,1.535610081,6.07978144,7.940966225,2.136596461,2.535540478,3.267012937
84,IW.1.3.DM,D311IWA13-20180619,D311,Dewey-Humboldt,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,27.73,0.885554416,2.160683408,1.633941821,0.989547476,14.18194779,5.987777521,20.68653744,8.771390724,35.45314841,294.2028446,5.192777225,0.06922218,0.388234789,0.727716151,12.08612214,1.146207514,1.424834136,6.035213708,7.857013224,3.64599495,5.362235775,7.883625512
85,IW.3.3.DM,T036IWA31-20191217,T036,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,27.59,0.328659371,0.424719702,1.044529018,0.5863677,0.526129689,7.761488146,1.041994864,1.82727689,1.440300852,189.7430337,2.037109468,0.089156704,5.139664348,0.105155665,6.29514868,0.447690792,1.641619418,2.936270743,7.782937046,1.487268432,1.905323588,2.215177881
86,"IW.3.4,5,6.DM",G422IWA32-20200225,G422,Globe/Miami,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,36.72,0.730354158,1.460754709,0.888595758,0.176742037,3.195372329,0.351613463,5.95206551,63.21749038,436.8191232,3.960734115,0.759286256,0.182885548,0.774834044,1.135875919,286.1687274,0.279108973,2.282251387,4.441917289,7.740960546,2.627901772,3.77540401,6.168893169
87,IW.2.6.DM,T161IWA24-20190917,T161,Tucson,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,37.25,0.292141663,1.195695263,2.912743776,5.02363249,4.824274387,2.685835898,2.276541518,2.922835133,17.18956721,15.1147116,1.808953207,0.342910402,16.53115589,0.331045613,1.219315375,8.46072332,1.248279017,2.842678506,7.733552928,2.649954973,2.629356574,3.158165136
88,IW.2.5.DM,G422IWA23-20190730,G422,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,83.12,0.909656104,0.675725922,0.581951882,0.623795425,11.76413498,0.460635296,19.85157835,198.4238619,731.7722193,4.678440175,1.240784858,0.534140102,1.687461795,0.487805448,285.323741,2.848772246,2.749378863,9.478071005,7.531078043,4.360928221,6.176820551,9.770188557
89,IW.3.1.DM,G425IWA31-20191203,G425,Globe/Miami,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,43.24,0.766871866,2.07870626,0.529725431,0.554554133,0.437731955,0.945577889,1.378023297,1.678682606,11.55500127,2.501047835,0.527796544,0.113160433,2.175259692,0.809503891,2.722546181,5.735689385,0.591440585,2.003690951,7.506385984,1.317802822,1.336506516,1.726283076
90,IW.3.2.DM,T024IWA31-20191210,T024,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,85.42,1.168566653,1.288602698,2.100249419,0.711126785,1.107880424,0.979511837,2.22882957,2.67296591,18.03648869,6.931891556,1.833398521,0.125733814,8.234911691,0.272625799,1.688282827,1.176909501,1.240271117,7.884774586,7.4298406,1.862758741,2.011992362,2.763862335
91,IW.3.3.DM,T129IWA31-20191217,T129,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,12.62,0.328659371,0.268377569,1.044529018,0.116441813,0.303503615,0.760505505,0.396520368,0.844823422,4.9426017,7.2879126,2.037109468,0.089156704,6.022852493,0.105155665,1.350569929,0.892869603,0.98268368,2.229129395,7.229834921,0.86645392,0.908004056,1.139506501
92,IW.3.3.DM,D311IWA31-20191217,D311,Dewey-Humboldt,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,3.606,0.328659371,0.306828755,1.044529018,0.274262055,0.497042152,0.267380258,1.132477165,0.771824677,6.420038857,24.48453817,2.037109468,0.089156704,0.721270319,0.105155665,0.539664647,0.891194949,0.92872569,0.41745109,7.21255048,0.783810103,0.855561405,1.168027087
93,IW.1.7.DM,G417IWA14-20180911,G417,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,70.99,0.854879542,2.092369118,0.682226667,0.625874743,52.20148667,38.53067448,25.79853187,5.254178457,14.52323397,2.974393996,5.05943915,0.085819043,6.480801902,0.406991372,2.182318209,0.806997076,0.543583852,29.96808579,7.089090184,3.094498986,4.133651675,4.79929322
94,IW.3.3.DM,T047IWA31-20191217,T047,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,22.18,0.328659371,0.579305181,1.044529018,0.31626428,0.349618003,1.099604321,0.67904326,1.469207946,22.99244877,8.245123725,2.037109468,0.089156704,6.783375619,0.105155665,0.767529313,3.672143715,0.722998936,2.248442079,6.933530211,1.167043347,1.225158355,1.570069777
95,IW.2.3.DM,G422IWA22-20190219,G422,Globe/Miami,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,48.21,0.127647648,0.508258319,0.328280549,0.067744183,5.828858582,3.732734299,51.76746355,1343.69627,209.6998959,7.393909775,0.518536955,0.115789412,1.557845757,0.719926843,328.6997096,0.308043269,0.909659262,5.790091182,6.701424855,2.944442744,4.260851993,5.9850654
96,IW.2.3.DM,T161IWA22-20190219,T161,Tucson,A,Last Winter,Last,Winter,Water Year 2,Winter Water Year 2,41.48,0.241382049,0.429989661,0.328280549,0.022872499,0.278814681,0.650761673,0.792359136,2.681044823,31.17846586,10.32461028,0.518536955,0.045664235,14.07785549,0.214205985,1.355076523,1.616040951,0.620421555,2.408885914,6.642163913,0.905004803,0.880376889,1.184204574
97,IW.2.4.DM,T142IWA23-20190618,T142,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,NA,0.27625646,0.302729898,1.066165691,0.706968148,1.228487283,3.241775049,1.033645273,2.54370331,9.091715451,13.79581546,1.703764282,0.548656643,6.423558226,0.467358513,1.18298096,0.849886821,1.008614021,3.290584212,6.615002648,1.5676969,1.780571285,1.876639047
98,IW.1.3.DM,H212IWA13-20180619,H212,Hayden/Winkelman,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,38.84,0.203403633,0.88632912,0.972904171,0.310026326,3.132940543,0.72248023,3.518756163,1.36937567,43.70862909,11.63541503,24.24160266,0.166425848,14.25776418,1.104718685,37.06673674,0.262827616,2.825644574,13.5857303,6.595249001,2.534708877,2.931455375,4.321550929
99,IW.1.2.DM,T193IWA12-20180220,T193,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,40.72,0.257449841,1.100445624,0.626269756,0.406090822,0.555217226,0.541739839,1.560691898,1.701765214,1.5786937,10.96382988,1.076519758,0.120018641,3.652964302,0.29132014,3.067300632,4.378289416,2.614007227,4.909878475,6.531049647,1.303653999,1.217776505,1.618194932
100,IW.1.7.DM,G416IWA14-20180918,G416,Globe/Miami,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,75.74,0.48258151,1.327053884,3.866995644,0.442478888,0.814309138,0.602628413,2.602005163,7.447026138,34.97224662,19.92908708,2.029701797,0.050556424,2.8278376,0.253736726,5.30369797,1.18249168,1.824466459,15.92925021,6.355736027,2.01762943,2.25844873,3.597272805
101,IW.1.4.DM,T162IWA13-20180619,T162,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,353.2,0.543200905,2.287552805,3.387258387,1.827304732,66.80201121,11.67712883,60.57713395,12.27417636,7.392529137,37.69777374,4.714982459,0.128477097,19.54053772,1.791346234,4.461528192,0.668465989,1.818937195,18.41018729,6.249560173,4.961253244,5.169715537,6.716965959
102,IW.2.2.DM,T192IWA21-20181218,T192,Tucson,A,First Winter,First,Winter,Water Year 2,Winter Water Year 2,23.47,0.076687187,0.481322971,0.406844053,0.499868067,0.204889771,2.830235677,0.685177653,5.470577899,13.9835553,5.877583782,2.613055872,0.730513459,5.495392906,0.256268251,1.315925487,0.378564803,0.559980979,1.732570581,6.195237643,1.133389244,1.453903979,1.456834869
103,"IW.3.4,5,6.DM",D308IWA32-20200218,D308,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,20.73,0.730354158,2.777463857,0.818463095,0.870610482,1.226358927,3.687007702,2.653125107,1.558653049,1.064128788,11.78106,2.046369056,0.182885548,0.236784377,0.389465428,0.535158053,0.279108973,0.781342204,1.370829157,6.187830025,1.137570273,1.536083466,1.721342122
104,"IW.3.4,5,6.DM",H216IWA32-20200225,H216,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,16.05,0.730354158,1.226534285,0.817717003,2.524292153,1.209473967,1.359283257,1.997085822,0.893296897,20.03223111,1.275202649,3.95754812,0.182885548,4.045083484,0.553625105,7.066902925,0.616830829,1.25781223,4.326783981,6.116223053,1.727924778,2.052632971,2.6549154
105,IW.1.7.DM,G417IWA13-20180619,G417,Globe/Miami,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,84.44,1.04258056,2.830163453,0.513386012,0.456618251,20.88627029,0.606479074,14.1261446,10.92961449,29.62889343,25.60114962,3.71679882,0.080458211,3.634155666,0.051545749,11.70587826,0.625204098,0.944169496,10.97851798,5.926094198,2.455399889,3.780531077,6.335779199
106,IW.2.5.DM,T161IWA23-20190730,T161,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,NA,0.588482863,1.350085559,4.564591809,59.59325627,14.10248916,2.258653217,3.358580338,6.633364235,14.45377038,51.97098105,2.635278884,0.446240736,37.17158996,0.192785387,3.075750496,9.340846947,1.173729285,7.186546784,5.913748168,4.356407047,4.978819931,6.661405637
107,IW.1.7.DM,H216IWA14-20180911,H216,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 1,Monsoon Water Year 1,100.2,0.694019039,0.761021193,1.795097727,1.475692044,16.09037398,0.939320565,18.65877965,5.44172464,175.8497535,5.927750384,37.03835396,0.303361402,25.39165919,0.176038373,70.7816941,0.737405905,2.690272938,16.47149095,5.881648491,4.378111596,5.585371663,8.559447131
108,IW.1.4.DM,T151IWA13-20180626,T151,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,NA,1.893443154,2.757945489,4.925700413,1.835829936,5.068325914,1.819437221,2.094213716,3.119037294,9.032938566,10.13041698,4.864987792,0.245409544,21.86299544,18.04588059,2.059513519,0.884496334,3.134520701,13.39631744,5.829795167,3.674055905,3.267802569,4.36104569
109,IW.3.2.DM,T159IWA31-20191210,T159,Tucson,A,First Winter,First,Winter,Water Year 3,Winter Water Year 3,11.12,1.168566653,0.665186003,2.359889489,1.492742452,0.380408224,1.349415939,0.751292781,1.476421261,4.07163513,4.382295397,3.650129782,0.252153449,2.190388378,0.272625799,0.594307101,7.195429311,0.499540404,1.252353269,5.6767044,1.332048636,1.371966422,1.602793912
110,IW.1.2.DM,H221IWA12-20180220,H221,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,18.13,0.117130548,1.123282115,0.409156938,14.70493749,1.162082565,0.493606579,1.300320982,0.910031788,6.716594959,52.97431308,4.170518655,0.149280328,2.721936799,0.072985821,10.08913762,0.30525218,0.971243823,3.656039615,5.664358371,1.467638632,2.2867,3.368876484
111,"IW.3.4,5,6.DM",D311IWA32-20200218,D311,Dewey-Humboldt,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,6.765,0.730354158,0.807279727,0.470038058,0.176742037,1.240406079,0.61514306,2.037981778,1.107676612,8.455856422,51.73633081,1.670800147,0.182885548,0.330500453,0.608734463,0.836818198,0.279108973,1.18021187,0.75505166,5.647073929,1.052982999,1.333129117,1.713305631
112,IW.1.2.DM,T158IWA12-20180220,T158,Tucson,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,53.92,0.076650669,1.174420241,1.007970503,0.452459615,0.708742664,0.507083892,1.617775836,1.89190819,6.79407358,4.362876067,1.112076578,0.110314276,5.667123935,0.09738583,1.684621219,0.602782344,1.077443825,2.821137435,5.639666312,1.024287677,1.079374348,1.422485303
113,IW.1.1.DM,H210IWA11-20180116,H210,Hayden/Winkelman,A,First Winter,First,Winter,Water Year 1,Winter Water Year 1,46.33,0.11996067,1.357307355,1.918949025,0.596140495,4.980353852,0.560993143,7.005136362,2.561303798,61.36841138,9.49119738,27.46393946,0.703880751,17.71691776,0.035051888,32.05315077,0.181327796,1.748010085,8.842980824,5.629789488,2.487295973,3.514504862,4.806156798
114,"IW.3.4,5,6.DM",H210IWA32-20200218,H210,Hayden/Winkelman,A,Last Winter,Last,Winter,Water Year 3,Winter Water Year 3,23.87,0.730354158,4.84836277,1.11093122,0.6818084,0.64716222,0.44932398,2.03627778,0.649198327,34.6783622,3.964779809,9.10587932,0.182885548,29.60315822,0.608344998,11.06650522,0.824394868,4.612168842,25.60787601,5.535959663,2.452969157,2.518166168,3.738254896
115,IW.2.5.DM,T122IWA23-20190730,T122,Tucson,A,First Monsoon,First,Monsoon,Water Year 2,Monsoon Water Year 2,52.8,0.338153975,0.682557351,0.939330024,1.096632357,4.380157362,2.38524369,2.774108975,3.615313348,9.134462277,19.6620713,1.887104134,0.414807283,18.53468456,0.192785387,0.704155333,4.983955886,1.169915999,4.23393454,5.417437779,2.08711319,2.155698461,2.481192482
116,IW.1.3.DM,T141IWA13-20180619,T141,Tucson,A,First Monsoon,First,Monsoon,Water Year 1,Monsoon Water Year 1,33.99,0.031040052,0.525629667,0.713413319,0.58990254,1.402303052,0.878191325,0.983206928,1.966926663,4.763599368,7.792815172,1.473756104,0.077680636,2.534668201,1.112313261,1.588856094,0.363772028,0.639487983,4.973016095,5.417437779,1.035802756,1.117549525,1.455631593
117,IW.2.6.DM,H211IWA24-20190924,H211,Hayden/Winkelman,A,Last Monsoon,Last,Monsoon,Water Year 2,Monsoon Water Year 2,38.13,0.292141663,2.431988732,7.443761439,2.216553077,3.395437826,4.177966952,4.812090753,3.032477517,31.52578382,4.460781855,6.20207237,0.535168834,5.822499627,0.331045613,3.599642064,1.485790097,1.252092302,4.315642048,5.397684132,2.812318528,3.119722908,3.566043104
118,IW.1.2.DM,G417IWA12-20180220,G417,Globe/Miami,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,38.78,0.828586792,4.176930889,0.636192781,0.523988157,2.413556098,1.847354512,4.800162766,2.342596095,17.21628398,12.57401597,2.359343147,0.123333441,1.779869444,0.053259397,5.807873189,0.142624685,1.136740415,6.596024335,5.143355922,1.632208735,2.589246037,3.521218016
119,IW.1.2.DM,G418IWA12-20180227,G418,Globe/Miami,A,Last Winter,Last,Winter,Water Year 1,Winter Water Year 1,109.2,0.588300274,7.664863365,2.747111318,1.934597545,17.18293024,3.792900874,11.12710787,4.319332866,8.02571649,3.056926147,4.151999478,0.041252121,4.534516914,0.359671322,4.785439645,0.365074536,2.316570956,12.83922079,5.039649274,2.678335702,3.164806248,4.619065063
